"25 Feb, 2022",1326,604,45.6,0,0.0,0.23,0.14
"26 Feb, 2022",1348,510,37.8,0,0.0,0.31,0.16
"27 Feb, 2022",1253,533,42.5,0,0.0,0.23,0.12
"28 Feb, 2022",1174,505,43.0,0,0.0,0.32,0.16
"1 Mar, 2022",1271,567,44.6,0,0.0,0.34,0.19
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Other,Mobile,6608,3388,51.3,62.5,3.6,0.47,1.59
Other,Desktop,5264,1738,33.0,37.7,0.1,0.11,0.19
Other,Tablets,120,80,66.7,84.2,5.0,0.50,0.04
Other,"Connected TV",6,4,66.7,83.3,0.0,0.00,0
"
","
"
"
","
"
